"","mid","sec","s","r"
"30032",397533,84023220,73,109
"30033",291003,84023820,73,109
"30034",46398,84026820,80,104
"30035",46398,84026820,80,94
"30036",46398,84026820,80,113
"30037",46398,84026820,80,104
"30038",46398,84026820,80,94
"30039",46398,84026820,80,113
"30040",196299,84026820,80,104
"30041",196299,84026820,80,94
"30042",196299,84026820,80,113
"30043",196299,84026820,80,104
"30044",196299,84026820,80,94
"30045",196299,84026820,80,113
"30046",255101,84027480,151,89
"30047",273870,84027720,112,34
"30048",295538,84030660,89,141
"30049",295538,84030660,89,6
"30050",295538,84030660,89,6
"30051",255107,84031140,151,134
"30052",295542,84085200,89,149
"30053",295543,84085260,89,33
"30054",295543,84085260,89,141
"30055",295543,84085260,89,141
"30056",46395,84087420,80,135
"30057",283792,84091140,73,38
"30058",283792,84091140,73,14
"30059",283792,84091140,73,109
"30060",336031,84091140,73,38
"30061",336031,84091140,73,14
"30062",336031,84091140,73,109
"30063",397549,84091140,73,38
"30064",397549,84091140,73,14
"30065",397549,84091140,73,109
"30066",284655,84091560,16,120
"30067",284655,84091560,16,76
"30068",284655,84091560,16,68
"30069",284655,84091560,16,6
"30070",255520,84091980,46,89
"30071",255520,84091980,46,151
"30072",291439,84091980,109,73
"30073",297139,84091980,46,89
"30074",297139,84091980,46,151
"30075",287052,84093480,89,89
"30076",287052,84093480,89,118
"30077",287052,84093480,89,125
"30078",287052,84093480,89,2
"30079",287052,84093480,89,2
"30080",295546,84093480,89,89
"30081",295546,84093480,89,118
"30082",295546,84093480,89,125
"30083",295546,84093480,89,2
"30084",295546,84093480,89,2
"30085",380477,84093480,89,89
"30086",380477,84093480,89,118
"30087",380477,84093480,89,125
"30088",380477,84093480,89,2
"30089",380477,84093480,89,2
"30090",273875,84094260,112,30
"30091",273875,84094260,112,34
"30092",273876,84094260,112,30
"30093",273876,84094260,112,34
"30094",286681,84095940,2,89
"30095",299253,84095940,2,89
"30096",196460,84096960,54,135
"30097",196460,84096960,54,104
"30098",196460,84096960,54,30
"30099",71310,84098520,130,130
"30100",71309,84098580,90,130
"30101",273877,84098700,112,89
"30102",255111,84101400,151,34
"30103",255111,84101400,151,34
"30104",46390,84104460,80,8
"30105",46390,84104460,80,94
"30106",46390,84104460,80,135
"30107",46390,84104460,80,135
"30108",286683,84108180,2,35
"30109",286683,84108180,2,15
"30110",286683,84108180,2,57
"30111",297186,84111180,30,89
"30112",46389,84115620,80,135
"30113",295551,84116100,89,141
"30114",295551,84116100,89,141
"30115",287055,84116580,89,67
"30116",287055,84116580,89,125
"30117",287055,84116580,89,112
"30118",287055,84116580,89,6
"30119",287055,84116580,89,64
"30120",287055,84116580,89,106
"30121",287055,84116580,89,72
"30122",287055,84116580,89,128
"30123",287055,84116580,89,2
"30124",287055,84116580,89,131
"30125",287055,84116580,89,33
"30126",287055,84116580,89,118
"30127",287055,84116580,89,151
"30128",287055,84116580,89,30
"30129",295552,84116580,89,67
"30130",295552,84116580,89,125
"30131",295552,84116580,89,112
"30132",295552,84116580,89,6
"30133",295552,84116580,89,64
"30134",295552,84116580,89,106
"30135",295552,84116580,89,72
"30136",295552,84116580,89,128
"30137",295552,84116580,89,2
"30138",295552,84116580,89,131
"30139",295552,84116580,89,33
"30140",295552,84116580,89,118
"30141",295552,84116580,89,151
"30142",295552,84116580,89,30
"30143",378073,84116580,89,67
"30144",378073,84116580,89,125
"30145",378073,84116580,89,112
"30146",378073,84116580,89,6
"30147",378073,84116580,89,64
"30148",378073,84116580,89,106
"30149",378073,84116580,89,72
"30150",378073,84116580,89,128
"30151",378073,84116580,89,2
"30152",378073,84116580,89,131
"30153",378073,84116580,89,33
"30154",378073,84116580,89,118
"30155",378073,84116580,89,151
"30156",378073,84116580,89,30
"30157",392475,84116580,89,67
"30158",392475,84116580,89,125
"30159",392475,84116580,89,112
"30160",392475,84116580,89,6
"30161",392475,84116580,89,64
"30162",392475,84116580,89,106
"30163",392475,84116580,89,72
"30164",392475,84116580,89,128
"30165",392475,84116580,89,2
"30166",392475,84116580,89,131
"30167",392475,84116580,89,33
"30168",392475,84116580,89,118
"30169",392475,84116580,89,151
"30170",392475,84116580,89,30
"30171",295554,84116940,89,89
"30172",71297,84117960,90,130
"30173",402400,84123120,134,138
"30174",402400,84123120,134,129
"30175",402400,84123120,134,75
"30176",402400,84123120,134,44
"30177",402400,84123120,134,112
"30178",402400,84123120,134,34
"30179",402400,84123120,134,26
"30180",402400,84123120,134,126
"30181",402400,84123120,134,141
"30182",297187,84172140,30,89
"30183",297187,84172140,30,112
"30184",297187,84172140,30,112
"30185",196248,84176040,8,104
"30186",196248,84176040,8,80
"30187",380482,84176040,123,118
"30188",380482,84176040,123,149
"30189",380482,84176040,123,49
"30190",380482,84176040,123,33
"30191",380482,84176040,123,133
"30192",380482,84176040,123,77
"30193",380482,84176040,123,45
"30194",380482,84176040,123,87
"30195",380482,84176040,123,125
"30196",380482,84176040,123,125
"30197",297188,84179940,117,30
"30198",297188,84179940,117,54
"30199",297188,84179940,117,149
"30200",297188,84179940,117,89
"30201",297188,84179940,117,89
"30202",255118,84180180,151,26
"30203",255118,84180180,151,26
"30204",283796,84182820,73,38
"30205",283796,84182820,73,14
"30206",336034,84182820,73,38
"30207",336034,84182820,73,14
"30208",397564,84182820,73,38
"30209",397564,84182820,73,14
"30210",272787,84182880,38,32
"30211",336035,84184200,73,14
"30212",336035,84184200,73,109
"30213",397566,84184200,73,14
"30214",397566,84184200,73,109
"30215",397567,84184320,73,106
"30216",297144,84184380,141,89
"30217",297144,84184380,141,33
"30218",297144,84184380,141,33
"30219",291446,84187800,109,73
"30220",397839,84187800,109,73
"30221",273885,84191580,112,89
"30222",402403,84194580,151,26
"30223",402403,84194580,151,26
"30224",402404,84194820,129,26
"30225",402404,84194820,129,26
"30226",118034,84194880,92,138
"30227",46386,84200220,80,135
"30228",46386,84200220,80,94
"30229",118023,84202980,92,138
"30230",118023,84202980,92,134
"30231",255869,84204840,151,151
"30232",71275,84250980,90,130
"30233",71275,84250980,90,90
"30234",71275,84250980,90,90
"30235",283802,84256140,73,109
"30236",283802,84256140,73,14
"30237",283802,84256140,73,38
"30238",283802,84256140,73,38
"30239",336037,84256140,73,109
"30240",336037,84256140,73,14
"30241",336037,84256140,73,38
"30242",336037,84256140,73,38
"30243",397579,84256140,73,109
"30244",397579,84256140,73,14
"30245",397579,84256140,73,38
"30246",397579,84256140,73,38
"30247",46385,84256500,80,135
"30248",118018,84258360,138,75
"30249",6266,84260100,142,24
"30250",6266,84260100,142,24
"30251",47220,84260460,94,80
"30252",47220,84260460,94,80
"30253",44660,84260880,80,135
"30254",44660,84260880,80,104
"30255",44660,84260880,80,94
"30256",44660,84260880,80,113
"30257",44660,84260880,80,85
"30258",47221,84261000,135,80
"30259",291453,84261720,109,73
"30260",272395,84262740,32,38
"30261",47219,84263460,8,94
"30262",47219,84263460,8,80
"30263",44046,84263700,85,113
"30264",44046,84263700,85,113
"30265",272788,84263700,38,32
"30266",46382,84264360,80,8
"30267",46382,84264360,80,94
"30268",46382,84264360,80,94
"30269",118030,84264840,134,138
"30270",118030,84264840,134,138
"30271",269664,84265440,37,102
"30272",45458,84265620,104,80
"30273",118029,84265620,134,138
"30274",118029,84265620,134,138
"30275",196457,84265620,104,80
"30276",365413,84267240,105,55
"30277",295596,84268200,89,33
"30278",299284,84268320,33,49
"30279",299284,84268320,33,89
"30280",299284,84268320,33,45
"30281",299284,84268320,33,87
"30282",299284,84268320,33,87
"30283",266517,84269100,69,21
"30284",295599,84269760,89,89
"30285",268130,84273780,48,42
"30286",45392,84273960,90,80
"30287",45392,84273960,90,104
"30288",45392,84273960,90,94
"30289",45392,84273960,90,113
"30290",45392,84273960,90,24
"30291",45392,84273960,90,24
"30292",196284,84273960,90,80
"30293",196284,84273960,90,104
"30294",196284,84273960,90,94
"30295",196284,84273960,90,113
"30296",196284,84273960,90,24
"30297",196284,84273960,90,24
"30298",46380,84275580,80,104
"30299",46380,84275580,80,94
"30300",46380,84275580,80,113
"30301",196286,84275580,80,104
"30302",196286,84275580,80,94
"30303",196286,84275580,80,113
"30304",397589,84279960,73,14
"30305",397589,84279960,73,109
"30306",397589,84279960,73,38
"30307",380495,84280260,123,118
"30308",380495,84280260,123,149
"30309",380495,84280260,123,49
"30310",380495,84280260,123,33
"30311",380495,84280260,123,133
"30312",380495,84280260,123,77
"30313",380495,84280260,123,45
"30314",380495,84280260,123,87
"30315",380495,84280260,123,125
"30316",380495,84280260,123,125
"30317",295606,84281400,89,83
"30318",286685,84281760,2,128
"30319",390276,84282780,35,15
"30320",390276,84282780,35,57
"30321",390276,84282780,35,2
"30322",390276,84282780,35,57
"30323",390276,84282780,35,2
"30324",297190,84282840,30,89
"30325",291455,84282960,109,14
"30326",291456,84282960,109,73
"30327",291456,84282960,109,14
"30328",291456,84282960,109,38
"30329",291456,84282960,109,14
"30330",291456,84282960,109,38
"30331",346280,84283140,17,128
"30332",255130,84291420,151,134
"30333",297209,84291420,141,89
"30334",71247,84293100,90,130
"30335",71247,84293100,90,90
"30336",71247,84293100,90,130
"30337",71247,84293100,90,90
"30338",377442,84296460,125,149
"30339",377442,84296460,125,149
"30340",297270,84297060,125,89
"30341",377443,84297060,125,89
"30342",377444,84298200,125,149
"30343",291004,84343260,73,109
"30344",291004,84343260,73,14
"30345",336049,84343260,73,109
"30346",336049,84343260,73,14
"30347",397600,84343260,73,109
"30348",397600,84343260,73,14
"30349",283813,84343440,73,38
"30350",397601,84343440,73,38
"30351",278358,84345120,128,89
"30352",297271,84345120,128,89
"30353",278359,84345240,128,2
"30354",364506,84345300,16,67
"30355",364506,84345300,16,19
"30356",278360,84345360,128,17
"30357",378114,84346680,149,125
"30358",291459,84346800,109,73
"30359",397872,84346800,109,73
"30360",364507,84347700,16,19
"30361",284337,84348900,68,128
"30362",295610,84349620,89,30
"30363",291460,84349980,109,106
"30364",291005,84350700,106,109
"30365",335736,84351240,14,131
"30366",392486,84351240,14,131
"30367",295615,84351540,89,141
"30368",295615,84351540,89,141
"30369",295615,84351540,89,34
"30370",295615,84351540,89,141
"30371",295615,84351540,89,141
"30372",295615,84351540,89,34
"30373",118019,84352320,138,134
"30374",283816,84353100,73,109
"30375",283816,84353100,73,14
"30376",283816,84353100,73,38
"30377",336050,84353100,73,109
"30378",336050,84353100,73,14
"30379",336050,84353100,73,38
"30380",397604,84353100,73,109
"30381",397604,84353100,73,14
"30382",397604,84353100,73,38
"30383",44665,84353700,104,135
"30384",44665,84353700,104,80
"30385",44665,84353700,104,85
"30386",44665,84353700,104,94
"30387",44665,84353700,104,113
"30388",195781,84353700,104,135
"30389",195781,84353700,104,80
"30390",195781,84353700,104,85
"30391",195781,84353700,104,94
"30392",195781,84353700,104,113
"30393",6648,84355320,80,8
"30394",6648,84355320,80,147
"30395",6648,84355320,80,142
"30396",46375,84355320,80,8
"30397",46375,84355320,80,147
"30398",46375,84355320,80,142
"30399",6647,84355680,147,80
"30400",6647,84355680,147,8
"30401",6647,84355680,147,142
"30402",47626,84355680,147,80
"30403",47626,84355680,147,8
"30404",47626,84355680,147,142
"30405",46374,84355920,80,147
"30406",6263,84356460,142,80
"30407",6263,84356460,142,8
"30408",6263,84356460,142,147
"30409",47211,84356520,147,80
"30410",47211,84356520,147,80
"30411",270474,84357600,28,37
"30412",295616,84357780,89,89
"30413",270475,84357900,28,37
"30414",378117,84360720,149,125
"30415",378117,84360720,149,117
"30416",378117,84360720,149,121
"30417",283818,84364140,109,14
"30418",283818,84364140,109,38
"30419",335739,84365040,14,109
"30420",335739,84365040,14,38
"30421",47612,84366720,8,80
"30422",380504,84367740,123,118
"30423",380504,84367740,123,149
"30424",380504,84367740,123,49
"30425",380504,84367740,123,33
"30426",380504,84367740,123,133
"30427",380504,84367740,123,77
"30428",380504,84367740,123,45
"30429",380504,84367740,123,87
"30430",380504,84367740,123,87
"30431",287068,84368700,57,2
"30432",287068,84368700,57,2
"30433",360873,84368700,57,2
"30434",360873,84368700,57,2
"30435",291462,84369180,109,106
"30436",335740,84369300,14,109
"30437",378121,84369480,123,118
"30438",378121,84369480,123,149
"30439",378121,84369480,123,49
"30440",378121,84369480,123,33
"30441",378121,84369480,123,133
"30442",378121,84369480,123,77
"30443",378121,84369480,123,45
"30444",378121,84369480,123,87
"30445",378121,84369480,123,125
"30446",378121,84369480,123,125
"30447",291463,84369540,109,106
"30448",46369,84374100,80,135
"30449",46368,84374580,80,135
"30450",45383,84375660,135,80
"30451",380510,84375780,123,118
"30452",380510,84375780,123,149
"30453",380510,84375780,123,49
"30454",380510,84375780,123,33
"30455",380510,84375780,123,133
"30456",380510,84375780,123,77
"30457",380510,84375780,123,45
"30458",380510,84375780,123,87
"30459",380510,84375780,123,125
"30460",380510,84375780,123,125
"30461",295619,84379200,89,112
"30462",378124,84379440,89,125
"30463",377448,84434160,125,151
"30464",377448,84434160,125,151
"30465",295625,84453060,89,112
"30466",295626,84453060,89,112
"30467",295627,84453060,89,112
"30468",295633,84467820,89,112
"30469",295633,84467820,89,131
"30470",392492,84467820,89,112
"30471",392492,84467820,89,131
"30472",47196,84543660,90,80
"30473",47196,84543660,90,94
"30474",47196,84543660,90,113
"30475",47196,84543660,90,24
"30476",47196,84543660,90,104
"30477",47196,84543660,90,130
"30478",47196,84543660,90,135
"30479",47196,84543660,90,90
"30480",47196,84543660,90,130
"30481",47196,84543660,90,135
"30482",47196,84543660,90,90
"30483",196261,84543660,90,80
"30484",196261,84543660,90,94
"30485",196261,84543660,90,113
"30486",196261,84543660,90,24
"30487",196261,84543660,90,104
"30488",196261,84543660,90,130
"30489",196261,84543660,90,135
"30490",196261,84543660,90,90
"30491",196261,84543660,90,130
"30492",196261,84543660,90,135
"30493",196261,84543660,90,90
"30494",71260,84596760,90,130
"30495",47197,84597480,90,90
"30496",47197,84597480,90,80
"30497",47197,84597480,90,94
"30498",47197,84597480,90,113
"30499",47197,84597480,90,24
"30500",47197,84597480,90,104
"30501",47197,84597480,90,130
"30502",47197,84597480,90,135
"30503",47197,84597480,90,90
"30504",47197,84597480,90,130
"30505",47197,84597480,90,135
"30506",47197,84597480,90,90
"30507",196436,84597480,90,90
"30508",196436,84597480,90,80
"30509",196436,84597480,90,94
"30510",196436,84597480,90,113
"30511",196436,84597480,90,24
"30512",196436,84597480,90,104
"30513",196436,84597480,90,130
"30514",196436,84597480,90,135
"30515",196436,84597480,90,90
"30516",196436,84597480,90,130
"30517",196436,84597480,90,135
"30518",196436,84597480,90,90
"30519",47198,84597840,90,80
"30520",47198,84597840,90,80
"30521",60375,84598560,90,24
"30522",47199,84598860,24,90
"30523",47199,84598860,24,80
"30524",47199,84598860,24,80
"30525",47200,84600600,90,24
"30526",47200,84600600,90,80
"30527",47200,84600600,90,80
"30528",71228,84604020,29,130
"30529",278362,84607080,128,3
"30530",47192,84607860,24,90
"30531",47192,84607860,24,80
"30532",47192,84607860,24,80
"30533",397612,84607980,73,109
"30534",291466,84608580,109,14
"30535",6631,84610140,80,135
"30536",6631,84610140,80,142
"30537",47191,84610560,135,80
"30538",6629,84611580,130,142
"30539",69765,84611580,130,142
"30540",46365,84611760,80,135
"30541",177033,84612060,75,126
"30542",44672,84612120,94,80
"30543",44672,84612120,94,104
"30544",44672,84612120,94,113
"30545",44672,84612120,94,85
"30546",44672,84612120,94,135
"30547",199226,84612120,94,80
"30548",199226,84612120,94,104
"30549",199226,84612120,94,113
"30550",199226,84612120,94,85
"30551",199226,84612120,94,135
"30552",46364,84612660,80,94
"30553",46363,84612840,80,90
"30554",46362,84613020,80,94
"30555",294534,84620880,47,43
"30556",46358,84621000,80,104
"30557",46358,84621000,80,94
"30558",46358,84621000,80,113
"30559",279823,84621300,88,39
"30560",366416,84621300,88,39
"30561",402410,84621300,129,26
"30562",402410,84621300,129,26
"30563",177031,84621660,92,126
"30564",177031,84621660,92,126
"30565",1537,84621720,78,142
"30566",1537,84621720,78,80
"30567",47186,84621720,78,142
"30568",47186,84621720,78,80
"30569",291469,84624780,109,106
"30570",177935,84627360,126,75
"30571",2143,84631260,135,80
"30572",2143,84631260,135,78
"30573",46352,84634080,80,135
"30574",47184,84634140,135,80
"30575",177029,84635760,75,126
"30576",47613,84636060,8,80
"30577",335744,84689820,14,109
"30578",291478,84690240,109,14
"30579",291479,84692820,109,73
"30580",269665,84693900,37,102
"30581",291481,84694380,109,106
"30582",291006,84694500,106,109
"30583",392502,84700380,106,131
"30584",46349,84700560,80,135
"30585",46349,84700560,80,135
